DSM_No	Name	Recommended_T_(C)	Domain
1734	Clostridium_sporogenes	37	Bacteria
46278	Clostridium_sporogenes	37	Bacteria
46279	Clostridium_sporogenes	37	Bacteria
1294	Clostridium_sporosphaeroides	37	Bacteria
9219	Clostridium_stercorarium_subsp._leptospartum	60	Bacteria
8532	Clostridium_stercorarium_subsp._stercorarium	60	Bacteria
2910	Clostridium_stercorarium_subsp._thermolacticum	60	Bacteria
2911	Clostridium_stercorarium_subsp._thermolacticum	60	Bacteria
519	Clostridium_sticklandii	35	Bacteria
16021	Clostridium_straminisolvens	50	Bacteria
758	Clostridium_subterminale	37	Bacteria
2636	Clostridium_subterminale	37	Bacteria
6970	Clostridium_subterminale	37	Bacteria
19573	Clostridium_sufflavum	30	Bacteria
18982	Clostridium_sulfidigenes	35	Bacteria
934	Clostridium_symbiosum	37	Bacteria
17763	Clostridium_tagluense	15	Bacteria
19306	Clostridium_tepidiprofundi	50	Bacteria
5398	Clostridium_termitidis	37	Bacteria
662	Clostridium_tertium	37	Bacteria
748	Clostridium_tertium	37	Bacteria
2485	Clostridium_tertium	37	Bacteria
11744	Clostridium_tetani	37	Bacteria
11745	Clostridium_tetani	37	Bacteria
528	Clostridium_tetanomorphum	37	Bacteria
665	Clostridium_tetanomorphum	37	Bacteria
4474	Clostridium_tetanomorphum	37	Bacteria
7309	Clostridium_thermoalcaliphilum	50	Bacteria
4928	Clostridium_thermobutyricum	55	Bacteria
1313	Clostridium_thermocellum	60	Bacteria
2360	Clostridium_thermocellum	60	Bacteria
4150	Clostridium_thermocellum	60	Bacteria
25991	Clostridium_thermocellum	60	Bacteria
25992	Clostridium_thermocellum	60	Bacteria
1237	Clostridium_thermocellum	55	Bacteria
5974	Clostridium_thermopalmarium	55	Bacteria
5806	Clostridium_thermosuccinogenes	60	Bacteria
5807	Clostridium_thermosuccinogenes	60	Bacteria
5808	Clostridium_thermosuccinogenes	60	Bacteria
5809	Clostridium_thermosuccinogenes	60	Bacteria
13105	Clostridium_thiosulfatireducens	37	Bacteria
15206	Clostridium_tunisiense	37	Bacteria
663	Clostridium_tyrobutyricum	37	Bacteria
664	Clostridium_tyrobutyricum	37	Bacteria
1460	Clostridium_tyrobutyricum	37	Bacteria
2637	Clostridium_tyrobutyricum	37	Bacteria
12992	Clostridium_uliginosum	20	Bacteria
9752	Clostridium_uzonii	60	Bacteria
9753	Clostridium_uzonii	60	Bacteria
10228	Clostridium_vincentii	12	Bacteria
6836	Clostridium_viride	37	Bacteria
6555	Clostridium_xylanolyticum	37	Bacteria
12503	Clostridium_xylanovorans	35	Bacteria
26897	Cnuella_takakiae	28	Bacteria
4741	Cobetia_marina	26	Bacteria
5160	Cobetia_marina	26	Bacteria
15425	Cobetia_marina	26	Bacteria
50416	Cobetia_marina	26	Bacteria
1150	Cochliobolus_homomorphus	24	Fungi
24830	Cocleimonas_flava	28	Bacteria
6933	Coemansia_erecta	25	Fungi
6934	Coemansia_formosensis	25	Fungi
25327	Coenonia_anatina	37	Bacteria
18289	Cohaesibacter_gelatinilyticus	28	Bacteria
26756	Cohnella_arctica	25	Bacteria
26489	Cohnella_boryungensis	28	Bacteria
26488	Cohnella_cellulosilytica	28	Bacteria
21753	Cohnella_fontinalis	40	Bacteria
18997	Cohnella_ginsengisoli	30	Bacteria
17642	Cohnella_hongkongensis	30	Bacteria
21336	Cohnella_laeviribosi	40	Bacteria
24270	Cohnella_luojiensis	30	Bacteria
28246	Cohnella_nanjingensis	30	Bacteria
18696	Cohnella_panacarvi	30	Bacteria
19269	Cohnella_phaseoli	30	Bacteria
25424	Cohnella_plantaginis	30	Bacteria
28161	Cohnella_rhizosphaerae	30	Bacteria
25951	Cohnella_soli	30	Bacteria
25950	Cohnella_suwonensis	30	Bacteria
25241	Cohnella_thailandensis	35	Bacteria
17683	Cohnella_thermotolerans	30	Bacteria
25239	Cohnella_xylanilytica	37	Bacteria
18998	Cohnella_yongneupensis	30	Bacteria
1575	Cokeromyces_recurvatus	24	Fungi
62123	Coleophoma_oleae	24	Fungi
62125	Colletotrichum_circinans	24	Fungi
2492	Colletotrichum_coccodes	24	Fungi
62126	Colletotrichum_coccodes	24	Fungi
62147	Colletotrichum_dematium	24	Fungi
62132	Colletotrichum_fuscum	22	Fungi
62136	Colletotrichum_gloeosporioides	22	Fungi
62146	Colletotrichum_gloeosporioides	22	Fungi
63127	Colletotrichum_graminicola	24	Fungi
63144	Colletotrichum_lindemuthianum	24	Fungi
12250	Colletotrichum_lindemuthianum	22	Fungi
62471	Colletotrichum_musae	24	Fungi
21398	Collimonas_arenae	28	Bacteria
17622	Collimonas_fungivorans	28	Bacteria
21399	Collimonas_pratensis	28	Bacteria
21307	Collimonas_sp.	28	Bacteria
3979	Collinsella_aerofaciens	37	Bacteria
13712	Collinsella_aerofaciens	37	Bacteria
13280	Collinsella_intestinalis	37	Bacteria
13632	Collinsella_intestinalis	37	Bacteria
13635	Collinsella_intestinalis	37	Bacteria
26110	Collinsella_massiliensis	37	Bacteria
13279	Collinsella_stercoris	37	Bacteria
22478	Collinsella_tanakaei	37	Bacteria
8405	Collybia_confluens	25	Fungi
8356	Collybia_dryophila	25	Fungi
8357	Collybia_fusipes	25	Fungi
8406	Collybia_peronata	25	Fungi
4942	Colpoma_quercinum	22	Fungi
17314	Colwellia_aestuarii	25	Bacteria
21797	Colwellia_asteriadis	25	Bacteria
22576	Colwellia_chukchiensis	25	Bacteria
16033	Colwellia_maris	15	Bacteria
8813	Colwellia_psychrerythraea	10	Bacteria
17340	Colwellia_sp.	15	Bacteria
17341	Colwellia_sp.	15	Bacteria
9155	Comamonas_aquatica	30	Bacteria
17552	Comamonas_badia	28	Bacteria
21721	Comamonas_composti	28	Bacteria
17887	Comamonas_denitrificans	28	Bacteria
18411	Comamonas_granuli	28	Bacteria
16026	Comamonas_kerstersii	37	Bacteria
18232	Comamonas_koreensis	30	Bacteria
13191	Comamonas_nitrativorans	30	Bacteria
22023	Comamonas_odontotermitis	28	Bacteria
15091	Comamonas_sp.	30	Bacteria
6838	Comamonas_sp.	28	Bacteria
22897	Comamonas_sp.	28	Bacteria
27221	Comamonas_terrae	28	Bacteria
7099	Comamonas_terrigena	30	Bacteria
38	Comamonas_testosteroni	30	Bacteria
1455	Comamonas_testosteroni	30	Bacteria
1622	Comamonas_testosteroni	30	Bacteria
6577	Comamonas_testosteroni	30	Bacteria
6781	Comamonas_testosteroni	30	Bacteria
11414	Comamonas_testosteroni	30	Bacteria
12678	Comamonas_testosteroni	30	Bacteria
14576	Comamonas_testosteroni	30	Bacteria
14802	Comamonas_testosteroni	30	Bacteria
30032	Comamonas_testosteroni	30	Bacteria
50241	Comamonas_testosteroni	30	Bacteria
50242	Comamonas_testosteroni	30	Bacteria
50244	Comamonas_testosteroni	30	Bacteria
50429	Comamonas_testosteroni	30	Bacteria
7300	Comamonas_testosteroni	28	Bacteria
17888	Comamonas_thiooxydans	30	Bacteria
22523	Comamonas_zonglianii	28	Bacteria
25625	Compostimonas_suwonensis	28	Bacteria
17694	Conchiformibius_kuhniae	37	Bacteria
2580	Conchiformibius_steedae	37	Bacteria
23288	Conexibacter_arvalis	28	Bacteria
14684	Conexibacter_woesei	28	Bacteria
17192	Congregibacter_litoralis	28	Bacteria
962	Conidiobolus_coronatus	24	Fungi
1221	Conidiobolus_thromboides	24	Fungi
4937	Coniochaeta_subcorticalis	22	Fungi
3085	Coniophora_puteana	25	Fungi
4831	Coniophora_puteana	25	Fungi
1006	Coniophora_puteana	24	Fungi
3490	Coniothyrium_cerealis	21	Fungi
1205	Coniothyrium_hellebori	26	Fungi
62472	Coniothyrium_hellebori	26	Fungi
2686	Coniothyrium_sporulosum	20	Fungi
886	Coprinus_cinereus	35	Fungi
8306	Coprinus_clastophyllus	30	Fungi
1746	Coprinus_comatus	24	Fungi
3342	Coprinus_comatus	24	Fungi
3489	Coprinus_comatus	24	Fungi
8290	Coprinus_disseminatus	20	Fungi
8330	Coprinus_erythrocephalus	25	Fungi
16170	Coprinus_macrocephalus	23	Fungi
887	Coprinus_micaceus	24	Fungi
1704	Coprinus_micaceus	24	Fungi
888	Coprinus_radians	24	Fungi
3341	Coprinus_sterquilinius	24	Fungi
3397	Coprinus_verticillatus	30	Fungi
4916	Coprinus_xanthothrix	22	Fungi
15921	Coprobacillus_cateniformis	37	Bacteria
26242	Coprobacter_fastidiosus	37	Bacteria
11748	Coprothermobacter_platensis	55	Bacteria
5265	Coprothermobacter_proteolyticus	60	Bacteria
9218	Coprothermobacter_proteolyticus	60	Bacteria
45221	Coraliomargarita_akajimensis	25	Bacteria
2259	Corallococcus_coralloides	30	Bacteria
14687	Corallococcus_coralloides	30	Bacteria
14688	Corallococcus_coralloides	30	Bacteria
51061	Corallococcus_coralloides	28	Bacteria
51062	Corallococcus_coralloides	28	Bacteria
51063	Corallococcus_coralloides	28	Bacteria
51064	Corallococcus_coralloides	28	Bacteria
51065	Corallococcus_coralloides	28	Bacteria
51066	Corallococcus_coralloides	28	Bacteria
51067	Corallococcus_coralloides	28	Bacteria
51068	Corallococcus_coralloides	28	Bacteria
51069	Corallococcus_coralloides	28	Bacteria
51070	Corallococcus_coralloides	28	Bacteria
51071	Corallococcus_coralloides	28	Bacteria
51072	Corallococcus_coralloides	28	Bacteria
51073	Corallococcus_coralloides	28	Bacteria
51074	Corallococcus_coralloides	28	Bacteria
51075	Corallococcus_coralloides	28	Bacteria
51076	Corallococcus_coralloides	28	Bacteria
51077	Corallococcus_coralloides	28	Bacteria
51078	Corallococcus_coralloides	28	Bacteria
51079	Corallococcus_coralloides	28	Bacteria
51080	Corallococcus_coralloides	28	Bacteria
51081	Corallococcus_coralloides	28	Bacteria
51082	Corallococcus_coralloides	28	Bacteria
51083	Corallococcus_coralloides	28	Bacteria
51084	Corallococcus_coralloides	28	Bacteria
51085	Corallococcus_coralloides	28	Bacteria
51086	Corallococcus_coralloides	28	Bacteria
51087	Corallococcus_coralloides	28	Bacteria
51088	Corallococcus_coralloides	28	Bacteria
51089	Corallococcus_coralloides	28	Bacteria
51090	Corallococcus_coralloides	28	Bacteria
51091	Corallococcus_coralloides	28	Bacteria
51092	Corallococcus_coralloides	28	Bacteria
51093	Corallococcus_coralloides	28	Bacteria
51094	Corallococcus_coralloides	28	Bacteria
51095	Corallococcus_coralloides	28	Bacteria
51096	Corallococcus_coralloides	28	Bacteria
51097	Corallococcus_coralloides	28	Bacteria
51098	Corallococcus_coralloides	28	Bacteria
51099	Corallococcus_coralloides	28	Bacteria
51100	Corallococcus_coralloides	28	Bacteria
51101	Corallococcus_coralloides	28	Bacteria
51103	Corallococcus_coralloides	28	Bacteria
51104	Corallococcus_coralloides	28	Bacteria
51105	Corallococcus_coralloides	28	Bacteria
51106	Corallococcus_coralloides	28	Bacteria
51107	Corallococcus_coralloides	28	Bacteria
51108	Corallococcus_coralloides	28	Bacteria
51109	Corallococcus_coralloides	28	Bacteria
51110	Corallococcus_coralloides	28	Bacteria
51111	Corallococcus_coralloides	28	Bacteria
51112	Corallococcus_coralloides	28	Bacteria
51113	Corallococcus_coralloides	28	Bacteria
51114	Corallococcus_coralloides	28	Bacteria
51115	Corallococcus_coralloides	28	Bacteria
51116	Corallococcus_coralloides	28	Bacteria
51117	Corallococcus_coralloides	28	Bacteria
51118	Corallococcus_coralloides	28	Bacteria
51119	Corallococcus_coralloides	28	Bacteria
51120	Corallococcus_coralloides	28	Bacteria
51121	Corallococcus_coralloides	28	Bacteria
51122	Corallococcus_coralloides	28	Bacteria
51123	Corallococcus_coralloides	28	Bacteria
51124	Corallococcus_coralloides	28	Bacteria
51125	Corallococcus_coralloides	28	Bacteria
51126	Corallococcus_coralloides	28	Bacteria
51127	Corallococcus_coralloides	28	Bacteria
51128	Corallococcus_coralloides	28	Bacteria
51129	Corallococcus_coralloides	28	Bacteria
51130	Corallococcus_coralloides	28	Bacteria
51131	Corallococcus_coralloides	28	Bacteria
51132	Corallococcus_coralloides	28	Bacteria
51133	Corallococcus_coralloides	28	Bacteria
51134	Corallococcus_coralloides	28	Bacteria
51135	Corallococcus_coralloides	28	Bacteria
51136	Corallococcus_coralloides	28	Bacteria
51137	Corallococcus_coralloides	28	Bacteria
51138	Corallococcus_coralloides	28	Bacteria
51139	Corallococcus_coralloides	28	Bacteria
51140	Corallococcus_coralloides	28	Bacteria
51141	Corallococcus_coralloides	28	Bacteria
51142	Corallococcus_coralloides	28	Bacteria
51143	Corallococcus_coralloides	28	Bacteria
51144	Corallococcus_coralloides	28	Bacteria
51145	Corallococcus_coralloides	28	Bacteria
51146	Corallococcus_coralloides	28	Bacteria
51147	Corallococcus_coralloides	28	Bacteria
51148	Corallococcus_coralloides	28	Bacteria
51149	Corallococcus_coralloides	28	Bacteria
51150	Corallococcus_coralloides	28	Bacteria
51151	Corallococcus_coralloides	28	Bacteria
51152	Corallococcus_coralloides	28	Bacteria
51153	Corallococcus_coralloides	28	Bacteria
51154	Corallococcus_coralloides	28	Bacteria
51155	Corallococcus_coralloides	28	Bacteria
51156	Corallococcus_coralloides	28	Bacteria
51157	Corallococcus_coralloides	28	Bacteria
51158	Corallococcus_coralloides	28	Bacteria
51159	Corallococcus_coralloides	28	Bacteria
51160	Corallococcus_coralloides	28	Bacteria
51161	Corallococcus_coralloides	28	Bacteria
51162	Corallococcus_coralloides	28	Bacteria
51163	Corallococcus_coralloides	28	Bacteria
51164	Corallococcus_coralloides	28	Bacteria
51165	Corallococcus_coralloides	28	Bacteria
51166	Corallococcus_coralloides	28	Bacteria
51167	Corallococcus_coralloides	28	Bacteria
51168	Corallococcus_coralloides	28	Bacteria
51169	Corallococcus_coralloides	28	Bacteria
51170	Corallococcus_coralloides	28	Bacteria
51171	Corallococcus_coralloides	28	Bacteria
51172	Corallococcus_coralloides	28	Bacteria
51173	Corallococcus_coralloides	28	Bacteria
51174	Corallococcus_coralloides	28	Bacteria
51175	Corallococcus_coralloides	28	Bacteria
51176	Corallococcus_coralloides	28	Bacteria
51177	Corallococcus_coralloides	28	Bacteria
51178	Corallococcus_coralloides	28	Bacteria
51179	Corallococcus_coralloides	28	Bacteria
51180	Corallococcus_coralloides	28	Bacteria
51181	Corallococcus_coralloides	28	Bacteria
51182	Corallococcus_coralloides	28	Bacteria
51183	Corallococcus_coralloides	28	Bacteria
51184	Corallococcus_coralloides	28	Bacteria
51185	Corallococcus_coralloides	28	Bacteria
51186	Corallococcus_coralloides	28	Bacteria
51187	Corallococcus_coralloides	28	Bacteria
51188	Corallococcus_coralloides	28	Bacteria
51189	Corallococcus_coralloides	28	Bacteria
51190	Corallococcus_coralloides	28	Bacteria
51191	Corallococcus_coralloides	28	Bacteria
51192	Corallococcus_coralloides	28	Bacteria
51193	Corallococcus_coralloides	28	Bacteria
51194	Corallococcus_coralloides	28	Bacteria
51195	Corallococcus_coralloides	28	Bacteria
51196	Corallococcus_coralloides	28	Bacteria
51197	Corallococcus_coralloides	28	Bacteria
51198	Corallococcus_coralloides	28	Bacteria
51199	Corallococcus_coralloides	28	Bacteria
51200	Corallococcus_coralloides	28	Bacteria
51201	Corallococcus_coralloides	28	Bacteria
51202	Corallococcus_coralloides	28	Bacteria
51203	Corallococcus_coralloides	28	Bacteria
51204	Corallococcus_coralloides	28	Bacteria
51205	Corallococcus_coralloides	28	Bacteria
51206	Corallococcus_coralloides	28	Bacteria
51207	Corallococcus_coralloides	28	Bacteria
51208	Corallococcus_coralloides	28	Bacteria
51209	Corallococcus_coralloides	28	Bacteria
51210	Corallococcus_coralloides	28	Bacteria
51211	Corallococcus_coralloides	28	Bacteria
51212	Corallococcus_coralloides	28	Bacteria
51213	Corallococcus_coralloides	28	Bacteria
51214	Corallococcus_coralloides	28	Bacteria
51215	Corallococcus_coralloides	28	Bacteria
51216	Corallococcus_coralloides	28	Bacteria
51217	Corallococcus_coralloides	28	Bacteria
51218	Corallococcus_coralloides	28	Bacteria
51219	Corallococcus_coralloides	28	Bacteria
51220	Corallococcus_coralloides	28	Bacteria
51221	Corallococcus_coralloides	28	Bacteria
51222	Corallococcus_coralloides	28	Bacteria
51223	Corallococcus_coralloides	28	Bacteria
51224	Corallococcus_coralloides	28	Bacteria
51225	Corallococcus_coralloides	28	Bacteria
51226	Corallococcus_coralloides	28	Bacteria
51227	Corallococcus_coralloides	28	Bacteria
51228	Corallococcus_coralloides	28	Bacteria
51229	Corallococcus_coralloides	28	Bacteria
51230	Corallococcus_coralloides	28	Bacteria
51231	Corallococcus_coralloides	28	Bacteria
51232	Corallococcus_coralloides	28	Bacteria
51233	Corallococcus_coralloides	28	Bacteria
51234	Corallococcus_coralloides	28	Bacteria
51235	Corallococcus_coralloides	28	Bacteria
51236	Corallococcus_coralloides	28	Bacteria
51237	Corallococcus_coralloides	28	Bacteria
51238	Corallococcus_coralloides	28	Bacteria
51239	Corallococcus_coralloides	28	Bacteria
51240	Corallococcus_coralloides	28	Bacteria
51241	Corallococcus_coralloides	28	Bacteria
51242	Corallococcus_coralloides	28	Bacteria
51243	Corallococcus_coralloides	28	Bacteria
51244	Corallococcus_coralloides	28	Bacteria
51245	Corallococcus_coralloides	28	Bacteria
51246	Corallococcus_coralloides	28	Bacteria
51247	Corallococcus_coralloides	28	Bacteria
51248	Corallococcus_coralloides	28	Bacteria
51249	Corallococcus_coralloides	28	Bacteria
51250	Corallococcus_coralloides	28	Bacteria
51251	Corallococcus_coralloides	28	Bacteria
51252	Corallococcus_coralloides	28	Bacteria
51253	Corallococcus_coralloides	28	Bacteria
51254	Corallococcus_coralloides	28	Bacteria
51255	Corallococcus_coralloides	28	Bacteria
51256	Corallococcus_coralloides	28	Bacteria
51257	Corallococcus_coralloides	28	Bacteria
51258	Corallococcus_coralloides	28	Bacteria
51259	Corallococcus_coralloides	28	Bacteria
51260	Corallococcus_coralloides	28	Bacteria
51261	Corallococcus_coralloides	28	Bacteria
51262	Corallococcus_coralloides	28	Bacteria
51263	Corallococcus_coralloides	28	Bacteria
51264	Corallococcus_coralloides	28	Bacteria
51265	Corallococcus_coralloides	28	Bacteria
51266	Corallococcus_coralloides	28	Bacteria
51267	Corallococcus_coralloides	28	Bacteria
51268	Corallococcus_coralloides	28	Bacteria
51269	Corallococcus_coralloides	28	Bacteria
51270	Corallococcus_coralloides	28	Bacteria
51271	Corallococcus_coralloides	28	Bacteria
51272	Corallococcus_coralloides	28	Bacteria
51273	Corallococcus_coralloides	28	Bacteria
51274	Corallococcus_coralloides	28	Bacteria
51275	Corallococcus_coralloides	28	Bacteria
51276	Corallococcus_coralloides	28	Bacteria
51277	Corallococcus_coralloides	28	Bacteria
51278	Corallococcus_coralloides	28	Bacteria
51279	Corallococcus_coralloides	28	Bacteria
51280	Corallococcus_coralloides	28	Bacteria
51281	Corallococcus_coralloides	28	Bacteria
51282	Corallococcus_coralloides	28	Bacteria
51283	Corallococcus_coralloides	28	Bacteria
51284	Corallococcus_coralloides	28	Bacteria
51285	Corallococcus_coralloides	28	Bacteria
51286	Corallococcus_coralloides	28	Bacteria
51287	Corallococcus_coralloides	28	Bacteria
51288	Corallococcus_coralloides	28	Bacteria
51289	Corallococcus_coralloides	28	Bacteria
51290	Corallococcus_coralloides	28	Bacteria
51291	Corallococcus_coralloides	28	Bacteria
51292	Corallococcus_coralloides	28	Bacteria
51293	Corallococcus_coralloides	28	Bacteria
51294	Corallococcus_coralloides	28	Bacteria
51295	Corallococcus_coralloides	28	Bacteria
51296	Corallococcus_coralloides	28	Bacteria
51297	Corallococcus_coralloides	28	Bacteria
51298	Corallococcus_coralloides	28	Bacteria
51299	Corallococcus_coralloides	28	Bacteria
51300	Corallococcus_coralloides	28	Bacteria
51301	Corallococcus_coralloides	28	Bacteria
51302	Corallococcus_coralloides	28	Bacteria
51303	Corallococcus_coralloides	28	Bacteria
51304	Corallococcus_coralloides	28	Bacteria
51305	Corallococcus_coralloides	28	Bacteria
51306	Corallococcus_coralloides	28	Bacteria
51307	Corallococcus_coralloides	28	Bacteria
51308	Corallococcus_coralloides	28	Bacteria
51309	Corallococcus_coralloides	28	Bacteria
51310	Corallococcus_coralloides	28	Bacteria
51311	Corallococcus_coralloides	28	Bacteria
51312	Corallococcus_coralloides	28	Bacteria
51313	Corallococcus_coralloides	28	Bacteria
51314	Corallococcus_coralloides	28	Bacteria
51315	Corallococcus_coralloides	28	Bacteria
51316	Corallococcus_coralloides	28	Bacteria
51317	Corallococcus_coralloides	28	Bacteria
51318	Corallococcus_coralloides	28	Bacteria
51319	Corallococcus_coralloides	28	Bacteria
51320	Corallococcus_coralloides	28	Bacteria
51321	Corallococcus_coralloides	28	Bacteria
51322	Corallococcus_coralloides	28	Bacteria
51323	Corallococcus_coralloides	28	Bacteria
51324	Corallococcus_coralloides	28	Bacteria
51325	Corallococcus_coralloides	28	Bacteria
51326	Corallococcus_coralloides	28	Bacteria
51327	Corallococcus_coralloides	28	Bacteria
51328	Corallococcus_coralloides	28	Bacteria
51329	Corallococcus_coralloides	28	Bacteria
51330	Corallococcus_coralloides	28	Bacteria
51331	Corallococcus_coralloides	28	Bacteria
51332	Corallococcus_coralloides	28	Bacteria
51333	Corallococcus_coralloides	28	Bacteria
51334	Corallococcus_coralloides	28	Bacteria
51335	Corallococcus_coralloides	28	Bacteria
51336	Corallococcus_coralloides	28	Bacteria
51337	Corallococcus_coralloides	28	Bacteria
51338	Corallococcus_coralloides	28	Bacteria
